STATEFP,COUNTYFP,TRACTCE,PUMA5CE
06,015,000104,01500
06,015,000106,01500
06,015,000107,01500
06,015,000201,01500
06,015,000202,01500
06,015,000203,01500
06,015,990000,01500
06,017,030201,01700
06,017,030202,01700
06,017,030301,01700
06,017,030302,01700
06,017,030402,01700
06,017,030403,01700
06,017,030404,01700
06,017,030502,01700
06,017,030504,01700
06,017,030506,01700
06,017,030507,01700
06,017,030601,01700
06,017,030603,01700
06,017,030604,01700
06,017,030605,01700
06,017,030606,01700
06,017,030701,01700
06,017,030706,01700
06,017,030709,01700
06,017,030710,01700
06,017,030711,01700
06,017,030712,01700
06,017,030801,01700
06,017,030804,01700
06,017,030807,01700
06,017,030808,01700
06,017,030809,01700
06,017,030810,01700
06,017,030811,01700
06,017,030812,01700
06,017,030901,01700
06,017,030902,01700
06,017,031000,01700
06,017,031100,01700
06,017,031200,01700
06,017,031301,01700
06,017,031302,01700
06,017,031404,01700
06,017,031405,01700
06,017,031406,01700
06,017,031407,01700
06,017,031408,01700
06,017,031409,01700
06,017,031503,01700
06,017,031504,01700
06,017,031505,01700
06,017,031506,01700
06,017,031601,01700
06,017,031602,01700
06,017,031700,01700
06,017,031800,01700
06,017,031900,01700
06,017,032001,01700
06,017,032002,01700
06,017,990000,01700
06,019,000100,01904
06,019,000200,01904
06,019,000300,01904
06,019,000400,01905
06,019,000501,01905
06,019,000502,01904
06,019,000601,01904
06,019,000602,01904
06,019,000701,01904
06,019,000702,01904
06,019,000901,01904
06,019,000902,01904
06,019,001000,01904
06,019,001100,01904
06,019,001201,01905
06,019,001202,01905
06,019,001301,01905
06,019,001303,01905
06,019,001304,01905
06,019,001407,01905
06,019,001408,01905
06,019,001409,01905
06,019,001411,01905
06,019,001412,01905
06,019,001413,01905
06,019,001415,01905
06,019,001416,01905
06,019,001417,01905
06,019,001418,01905
06,019,001500,01905
06,019,001600,01901
06,019,001700,01901
06,019,001800,01901
06,019,002000,01904
06,019,002100,01904
06,019,002200,01904
06,019,002300,01904
06,019,002400,01904
06,019,002501,01903
06,019,002502,01903
06,019,002601,01905
06,019,002602,01905
06,019,002701,01905
06,019,002702,01905
06,019,002800,01903
06,019,002903,01905
06,019,002904,01905
06,019,002905,01903
06,019,002906,01903
06,019,003001,01903
06,019,003003,01905
06,019,003004,01905
06,019,003102,01906
06,019,003103,01906
06,019,003104,01903
06,019,003201,01903
06,019,003202,01903
06,019,003301,01903
06,019,003302,01903
06,019,003401,01903
06,019,003402,01903
06,019,003500,01904
06,019,003600,01904
06,019,003701,01904
06,019,003702,01904
06,019,003804,01904
06,019,003805,01904
06,019,003807,01904
06,019,003808,01904
06,019,003809,01904
06,019,003810,01904
06,019,003811,01904
06,019,003812,01904
06,019,003900,01901
06,019,004003,01901
06,019,004004,01901
06,019,004005,01901
06,019,004006,01901
06,019,004100,01901
06,019,004205,01904
06,019,004208,01902
06,019,004210,01902
06,019,004211,01902
06,019,004212,01902
06,019,004213,01902
06,019,004214,01902
06,019,004215,01902
06,019,004216,01902
06,019,004217,01902
06,019,004218,01902
06,019,004301,01902
06,019,004302,01902
06,019,004303,01902
06,019,004404,01902
06,019,004405,01902
06,019,004406,01902
06,019,004409,01902
06,019,004410,01902
06,019,004411,01902
06,019,004503,01902
06,019,004504,01902
06,019,004505,01902
06,019,004506,01902
06,019,004601,01904
06,019,004602,01904
06,019,004703,01904
06,019,004704,01904
06,019,004705,01904
06,019,004706,01904
06,019,004801,01904
06,019,004802,01904
06,019,004901,01904
06,019,004902,01904
06,019,005000,01904
06,019,005100,01903
06,019,005202,01903
06,019,005203,01903
06,019,005204,01903
06,019,005301,01903
06,019,005302,01903
06,019,005304,01903
06,019,005305,01903
06,019,005403,01902
06,019,005405,01902
06,019,005406,01902
06,019,005407,01902
06,019,005408,01902
06,019,005409,01902
06,019,005410,01902
06,019,005503,01902
06,019,005504,01902
06,019,005505,01902
06,019,005507,01902
06,019,005508,01902
06,019,005509,01902
06,019,005512,01906
06,019,005513,01906
06,019,005514,01906
06,019,005515,01907
06,019,005516,01902
06,019,005518,01906
06,019,005520,01906
06,019,005522,01906
06,019,005524,01906
06,019,005525,01907
06,019,005526,01902
06,019,005527,01902
06,019,005528,01902
06,019,005529,01902
06,019,005602,01906
06,019,005605,01902
06,019,005606,01906
06,019,005607,01906
06,019,005608,01906
06,019,005701,01906
06,019,005702,01906
06,019,005703,01906
06,019,005704,01906
06,019,005801,01906
06,019,005802,01906
06,019,005804,01903
06,019,005805,01903
06,019,005904,01906
06,019,005906,01907
06,019,005907,01906
06,019,005911,01906
06,019,005912,01906
06,019,005913,01906
06,019,005914,01906
06,019,005915,01907
06,019,005916,01907
06,019,006001,01907
06,019,006002,01907
06,019,006101,01907
06,019,006102,01907
06,019,006201,01907
06,019,006202,01907
06,019,006301,01907
06,019,006302,01907
06,019,006405,01907
06,019,006406,01907
06,019,006407,01907
06,019,006408,01907
06,019,006409,01907
06,019,006410,01907
06,019,006411,01907
06,019,006501,01907
06,019,006502,01907
06,019,006602,01907
06,019,006603,01907
06,019,006605,01907
06,019,006606,01907
06,019,006700,01907
06,019,006802,01907
06,019,006900,01907
06,019,007002,01901
06,019,007003,01901
06,019,007004,01901
06,019,007101,01901
06,019,007102,01901
06,019,007202,01907
06,019,007203,01907
06,019,007204,01907
06,019,007300,01901
06,019,007400,01901
06,019,007500,01901
06,019,007600,01901
06,019,007700,01901
06,019,007801,01901
06,019,007802,01901
06,019,007903,01901
06,019,008000,01901
06,019,008100,01901
06,019,008200,01901
06,019,008301,01901
06,019,008303,01901
06,019,008304,01901
06,019,008402,01901
06,019,008403,01901
06,019,008404,01901
06,019,008405,01901
06,019,008501,01907
06,019,008503,01907
06,019,008504,01907
06,019,008600,01904
06,021,010101,01100
06,021,010102,01100
06,021,010200,01100
06,021,010300,01100
06,021,010401,01100
06,021,010402,01100
06,021,010501,01100
06,021,010502,01100
06,023,000100,02300
06,023,000200,02300
06,023,000300,02300
06,023,000400,02300
06,023,000500,02300
06,023,000600,02300
06,023,000700,02300
06,023,000800,02300
06,023,000900,02300
06,023,001001,02300
06,023,001002,02300
06,023,001102,02300
06,023,001103,02300
06,023,001200,02300
06,023,001300,02300
06,023,010102,02300
06,023,010200,02300
06,023,010300,02300
06,023,010400,02300
06,023,010502,02300
06,023,010503,02300
06,023,010504,02300
06,023,010600,02300
06,023,010701,02300
06,023,010702,02300
06,023,010800,02300
06,023,010901,02300
06,023,010902,02300
06,023,011000,02300
06,023,011100,02300
06,023,011200,02300
06,023,011501,02300
06,023,011502,02300
06,023,011600,02300
06,023,940000,02300
06,023,990100,02300
06,025,010101,02500
06,025,010102,02500
06,025,010200,02500
06,025,010300,02500
06,025,010401,02500
06,025,010402,02500
06,025,010500,02500
06,025,010600,02500
06,025,010700,02500
06,025,010800,02500
06,025,010900,02500
06,025,011001,02500
06,025,011002,02500
06,025,011100,02500
06,025,011201,02500
06,025,011202,02500
06,025,011301,02500
06,025,011302,02500
06,025,011303,02500
06,025,011400,02500
06,025,011500,02500
06,025,011600,02500
06,025,011700,02500
06,025,011801,02500
06,025,011802,02500
06,025,011803,02500
06,025,011901,02500
06,025,011902,02500
06,025,011903,02500
06,025,012001,02500
06,025,012003,02500
06,025,012004,02500
06,025,012101,02500
06,025,012102,02500
06,025,012201,02500
06,025,012202,02500
06,025,012301,02500
06,025,012302,02500
06,025,012400,02500
06,025,940000,02500
06,027,000100,00300
06,027,000200,00300
06,027,000300,00300
06,027,000400,00300
06,027,000500,00300
06,027,000800,00300
06,029,000102,02905
06,029,000103,02905
06,029,000104,02905
06,029,000105,02905
06,029,000106,02905
06,029,000201,02905
06,029,000202,02905
06,029,000300,02905
06,029,000400,02905
06,029,000504,02907
06,029,000505,02907
06,029,000506,02907
06,029,000507,02907
06,029,000508,02907
06,029,000509,02907
06,029,000510,02907
06,029,000601,02903
06,029,000602,02903
06,029,000603,02903
06,029,000701,02903
06,029,000702,02903
06,029,000800,02903
06,029,000902,02903
06,029,000903,02903
06,029,000904,02903
06,029,000905,02903
06,029,000906,02903
06,029,000907,02903
06,029,000908,02903
06,029,000909,02903
06,029,000911,02903
06,029,000912,02903
06,029,000913,02903
06,029,000914,02903
06,029,001001,02903
06,029,001002,02903
06,029,001003,02903
06,029,001101,02903
06,029,001104,02903
06,029,001105,02903
06,029,001106,02903
06,029,001107,02903
06,029,001201,02903
06,029,001202,02903
06,029,001301,02903
06,029,001302,02903
06,029,001401,02903
06,029,001402,02903
06,029,001500,02903
06,029,001600,02903
06,029,001700,02903
06,029,001801,02908
06,029,001803,02908
06,029,001804,02908
06,029,001901,02903
06,029,001902,02903
06,029,002001,02903
06,029,002002,02903
06,029,002100,02903
06,029,002201,02903
06,029,002202,02903
06,029,002302,02903
06,029,002303,02903
06,029,002304,02903
06,029,002305,02903
06,029,002401,02904
06,029,002402,02904
06,029,002403,02904
06,029,002501,02904
06,029,002502,02904
06,029,002503,02904
06,029,002600,02904
06,029,002701,02904
06,029,002702,02904
06,029,002804,02908
06,029,002806,02908
06,029,002807,02908
06,029,002811,02908
06,029,002813,02908
06,029,002814,02908
06,029,002815,02908
06,029,002816,02908
06,029,002817,02908
06,029,002818,02908
06,029,002819,02908
06,029,002820,02908
06,029,002821,02908
06,029,002822,02908
06,029,002823,02908
06,029,002824,02908
06,029,002825,02908
06,029,002901,02904
06,029,002902,02904
06,029,003001,02904
06,029,003002,02904
06,029,003103,02904
06,029,003112,02908
06,029,003113,02904
06,029,003124,02908
06,029,003125,02904
06,029,003126,02904
06,029,003127,02904
06,029,003128,02904
06,029,003129,02908
06,029,003130,02908
06,029,003131,02908
06,029,003132,02908
06,029,003133,02908
06,029,003134,02908
06,029,003135,02908
06,029,003136,02904
06,029,003137,02904
06,029,003203,02907
06,029,003207,02904
06,029,003208,02904
06,029,003209,02908
06,029,003210,02908
06,029,003211,02908
06,029,003212,02908
06,029,003213,02907
06,029,003214,02904
06,029,003215,02904
06,029,003216,02908
06,029,003217,02908
06,029,003218,02908
06,029,003219,02908
06,029,003220,02908
06,029,003221,02908
06,029,003222,02906
06,029,003303,02906
06,029,003304,02906
06,029,003305,02906
06,029,003307,02906
06,029,003308,02906
06,029,003400,02906
06,029,003500,02906
06,029,003600,02906
06,029,003806,02907
06,029,003807,02907
06,029,003808,02907
06,029,003810,02907
06,029,003811,02907
06,029,003812,02907
06,029,003814,02907
06,029,003815,02907
06,029,003816,02907
06,029,003817,02907
06,029,003818,02907
06,029,003819,02907
06,029,003820,02907
06,029,003821,02907
06,029,003822,02907
06,029,003823,02907
06,029,003824,02907
06,029,003825,02907
06,029,003826,02907
06,029,003827,02907
06,029,003900,02906
06,029,004001,02906
06,029,004002,02906
06,029,004101,02906
06,029,004102,02906
06,029,004302,02906
06,029,004303,02906
06,029,004304,02906
06,029,004305,02906
06,029,004402,02906
06,029,004403,02906
06,029,004404,02906
06,029,004500,02906
06,029,004601,02906
06,029,004603,02906
06,029,004605,02906
06,029,004606,02906
06,029,004607,02906
06,029,004702,02906
06,029,004703,02906
06,029,004704,02906
06,029,004801,02906
06,029,004802,02906
06,029,004901,02906
06,029,004903,02906
06,029,004904,02906
06,029,005003,02906
06,029,005005,02906
06,029,005006,02906
06,029,005103,02905
06,029,005104,02903
06,029,005203,02905
06,029,005205,02905
06,029,005206,02905
06,029,005207,02905
06,029,005208,02905
06,029,005300,02905
06,029,005402,02905
06,029,005405,02905
06,029,005406,02905
06,029,005407,02905
06,029,005408,02905
06,029,005409,02905
06,029,005410,02905
06,029,005508,02905
06,029,005509,02905
06,029,005510,02905
06,029,005511,02905
06,029,005512,02905
06,029,005513,02905
06,029,005514,02905
06,029,005600,02905
06,029,005700,02905
06,029,005803,02905
06,029,005804,02905
06,029,005805,02905
06,029,005806,02905
06,029,005900,02905
06,029,006002,02905
06,029,006003,02905
06,029,006004,02905
06,029,006006,02905
06,029,006009,02905
06,029,006010,02905
06,029,006011,02905
06,029,006012,02905
06,029,006101,02905
06,029,006102,02905
06,029,006201,02904
06,029,006202,02905
06,029,006301,02905
06,029,006303,02905
06,029,006304,02905
06,029,006403,02904
06,029,006404,02904
06,029,006405,02904
06,029,006406,02904
06,029,006500,02905
06,029,006600,02906
06,031,000100,03100
06,031,000200,03100
06,031,000402,03100
06,031,000403,03100
06,031,000405,03100
06,031,000406,03100
06,031,000407,03100
06,031,000500,03100
06,031,000602,03100
06,031,000603,03100
06,031,000604,03100
06,031,000701,03100
06,031,000702,03100
06,031,000800,03100
06,031,000901,03100
06,031,000902,03100
06,031,001001,03100
06,031,001002,03100
06,031,001003,03100
06,031,001100,03100
06,031,001200,03100
06,031,001300,03100
06,031,001401,03100
06,031,001402,03100
06,031,001500,03100
06,031,001601,03100
06,031,001702,03100
06,031,001703,03100
06,031,980000,03100
06,031,980100,03100
06,031,981800,03100
06,033,000100,03300
06,033,000300,03300
06,033,000401,03300
06,033,000402,03300
06,033,000501,03300
06,033,000502,03300
06,033,000601,03300
06,033,000602,03300
06,033,000702,03300
06,033,000703,03300
06,033,000704,03300
06,033,000801,03300
06,033,000802,03300
06,033,000901,03300
06,033,000902,03300
06,033,001000,03300
06,033,001101,03300
06,033,001102,03300
06,033,001200,03300
06,033,001301,03300
06,033,001302,03300
06,035,040100,01500
06,035,040200,01500
06,035,040302,01500
06,035,040303,01500
06,035,040304,01500
06,035,040305,01500
06,035,040400,01500
06,035,040500,01500
06,035,040600,01500
06,037,101110,03708
06,037,101122,03708
06,037,101220,03708
06,037,101221,03708
06,037,101222,03708
06,037,101300,03708
06,037,101400,03708
06,037,102103,03708
06,037,102104,03708
06,037,102105,03708
06,037,102107,03708
06,037,103101,03708
06,037,103102,03708
06,037,103201,03708
06,037,103202,03708
06,037,103300,03708
06,037,103401,03708
06,037,103402,03708
06,037,104103,03707
06,037,104105,03707
06,037,104108,03707
06,037,104124,03707
06,037,104201,03707
06,037,104203,03707
06,037,104204,03707
06,037,104310,03707
06,037,104321,03707
06,037,104322,03707
06,037,104401,03707
06,037,104403,03707
06,037,104404,03707
06,037,104500,03707
06,037,104610,03707
06,037,104620,03707
06,037,104701,03707
06,037,104703,03707
06,037,104704,03707
06,037,104821,03707
06,037,104822,03707
06,037,104823,03707
06,037,104824,03707
06,037,106010,03706
06,037,106020,03706
06,037,106111,03707
06,037,106112,03707
06,037,106113,03706
06,037,106114,03706
06,037,106403,03706
06,037,106405,03706
06,037,106406,03706
06,037,106407,03706
06,037,106408,03706
06,037,106510,03706
06,037,106520,03706
06,037,106603,03706
06,037,106604,03706
06,037,106641,03706
06,037,106642,03706
06,037,106643,03706
06,037,106645,03706
06,037,106646,03706
06,037,106648,03706
06,037,106649,03706
06,037,107010,03706
06,037,107020,03706
06,037,108101,03705
06,037,108102,03705
06,037,108103,03705
06,037,108104,03705
06,037,108202,03705
06,037,108203,03705
06,037,108204,03705
06,037,109100,03706
06,037,109200,03706
06,037,109300,03706
06,037,109400,03723
06,037,109500,03707
06,037,109601,03723
06,037,109603,03723
06,037,109604,03723
06,037,109700,03706
06,037,109800,03706
06,037,111100,03706
06,037,111201,03706
06,037,111202,03706
06,037,111204,03705
06,037,111205,03705
06,037,111206,03705
06,037,111302,03706
06,037,111303,03706
06,037,111304,03706
06,037,111401,03706
06,037,111402,03706
06,037,113101,03705
06,037,113102,03705
06,037,113211,03705
06,037,113212,03705
06,037,113213,03705
06,037,113231,03705
06,037,113232,03705
06,037,113234,03705
06,037,113235,03705
06,037,113237,03705
06,037,113238,03705
06,037,113239,03705
06,037,113301,03705
06,037,113303,03705
06,037,113322,03705
06,037,113323,03705
06,037,113324,03705
06,037,113423,03705
06,037,113424,03705
06,037,113425,03705
06,037,113426,03705
06,037,113427,03705
06,037,113428,03705
06,037,115101,03705
06,037,115103,03705
06,037,115104,03705
06,037,115202,03705
06,037,115203,03705
06,037,115204,03705
06,037,115301,03705
06,037,115302,03705
06,037,115401,03705
06,037,115403,03705
06,037,115404,03705
06,037,117101,03723
06,037,117102,03723
06,037,117201,03723
06,037,117202,03723
06,037,117301,03723
06,037,117302,03705
06,037,117303,03705
06,037,117404,03723
06,037,117405,03723
06,037,117407,03723
06,037,117408,03723
06,037,117510,03723
06,037,117520,03723
06,037,117530,03723
06,037,119001,03723
06,037,119003,03707
06,037,119004,03707
06,037,119201,03707
06,037,119202,03707
06,037,119310,03723
06,037,119320,03723
06,037,119340,03723
06,037,119341,03723
06,037,119342,03723
06,037,119400,03707
06,037,119700,03723
06,037,119801,03707
06,037,119802,03707
06,037,119900,03723
06,037,120010,03723
06,037,120020,03723
06,037,120030,03723
06,037,120103,03723
06,037,120104,03723
06,037,120105,03723
06,037,120106,03723
06,037,120107,03723
06,037,120108,03723
06,037,120300,03723
06,037,120400,03723
06,037,121010,03708
06,037,121020,03708
06,037,121101,03708
06,037,121102,03708
06,037,121210,03708
06,037,121221,03708
06,037,121222,03708
06,037,121600,03708
06,037,121801,03708
06,037,121802,03708
06,037,121900,03708
06,037,122000,03708
