Last Report Year,NTD ID,UZA,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,Reporting Module,City,State,Census Year,UZA Name,UACE Code,UZA Area SQ Miles,UZA Population,2022 Status,Mode,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
2022,30041,484,3041,Board of Commissioners of Allegany County Maryland (ACT),Active,Reduced Reporter,Urban,Cumberland,MD,2020,Maryland Non-UZA,24,0,1214444,Existing 2022,MB,,17522,,,,,,,,,,,,,42080,0,120038,409402,580931,93027,14500,72123,0,152849,1011,0,249645,259263,16157,1061625,1061625
2022,30042,189,3042,Washington County  (County Commuter),Active,Reduced Reporter,Urban,Hagerstown,MD,2020,"Hagerstown, MD--WV--PA--VA",36190,120.77,197557,Existing 2022,DR,,,,,,,,,,,,,0,0,224284,77120,0,56578,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,30042,189,3042,Washington County  (County Commuter),Active,Reduced Reporter,Urban,Hagerstown,MD,2020,"Hagerstown, MD--WV--PA--VA",36190,120.77,197557,Existing 2022,MB,231438,,29460,1122243,896868,128411,28119,261362,37914,91507,22900,74483,36656,189693,0,0,98545,1938605,666380,1412631,200161,186083,59744,439081,109668,52117,212392,291727,190362,0,2063113
1996,30043,#N/A,3043,The Columbia Transit System ,Inactive,Full Reporter,,Columbia,MD,1990,"Baltimore, MD",4843,654.93,2212038,Pre 2022,MB,808280,,,21674,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,30044,27,3044,Westmoreland County  (WCTA),Active,Full Reporter,Urban,Greensburg,PA,2020,"Pittsburgh, PA",69697,906.64,1745039,Existing 2022,DR,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,,,1140886,648906,51546
2022,30044,27,3044,Westmoreland County  (WCTA),Active,Full Reporter,Urban,Greensburg,PA,2020,"Pittsburgh, PA",69697,906.64,1745039,Existing 2022,DT,,,,,,,,,,,,,,,,,,,0,0,0,33275,0,0,1241830,640466,8446,666242,,,
2022,30044,27,3044,Westmoreland County  (WCTA),Active,Full Reporter,Urban,Greensburg,PA,2020,"Pittsburgh, PA",69697,906.64,1745039,Existing 2022,MB,41096,1333007,43259,288271,161651,8022,1939028,2168953,1072,10804,9985,1411666,1593646,319346,2195197,39784,8132,1823135,2581982,4891693,6754591,767210,3986122,657983,72509,418773,4836589,3862242,915422,1255608,869839
2022,30045,317,3045,"JAUNT, Inc.",Active,Full Reporter,Urban,Charlottesville,VA,2020,"Charlottesville, VA",15724,36.87,104191,Existing 2022,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,214918,123353,128324,0
2022,30045,317,3045,"JAUNT, Inc.",Active,Full Reporter,Urban,Charlottesville,VA,2020,"Charlottesville, VA",15724,36.87,104191,Existing 2022,DR,198778,783223,438620,416026,,,,,,,,,,,,,80250,851865,179129,2129156,1158061,1255231,1327804,1469436,1798920,2896832,2208222,2049493,2332171,827438,138333
1995,30047,#N/A,3047,Delaware Railroad Administration ,Inactive,Full Reporter,,Doverngton,DE,1990,"Wilmington, DE--NJ--MD--PA",68,188,449616,Pre 2022,MB,,53921,19174,1056222,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,30048,19,3048,County of Howard,Inactive,Full Reporter,Urban,Ellicott City,MD,2010,"Baltimore, MD",4843,654.93,2212038,Pre 2022,DR,,,,,,,40650,64000,,,0,87000,467377,168750,0,0,150000,420000,661458,0,407000,0,0,0,0,0,722681,0,285230,0,
2021,30048,19,3048,County of Howard,Inactive,Full Reporter,Urban,Ellicott City,MD,2010,"Baltimore, MD",4843,654.93,2212038,Pre 2022,DT,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,
2021,30048,19,3048,County of Howard,Inactive,Full Reporter,Urban,Ellicott City,MD,2010,"Baltimore, MD",4843,654.93,2212038,Pre 2022,MB,,,,,,,,160000,422500,310000,1443838,698000,0,210000,130000,130000,826363,398000,2016542,810000,593750,150000,0,0,0,0,0,58916,809400,0,
2007,30050,22,3050,"G G and C Bus Company, Inc. ",Inactive,Full Reporter,,Washington,PA,2000,"Pittsburgh, PA",69697,906.64,1745039,Pre 2022,DR,,93900,,121500,117850,,64650,125000,32700,84850,171352,286731,419686,26948,278052,193090,,,,,,,,,,,,,,,
2007,30050,22,3050,"G G and C Bus Company, Inc. ",Inactive,Full Reporter,,Washington,PA,2000,"Pittsburgh, PA",69697,906.64,1745039,Pre 2022,MB,,232804,155953,9350,33265,541206,45000,79727,52888,598630,18000,59589,12825,34938,151544,97403,,,,,,,,,,,,,,,
2022,30051,8,3051,"Montgomery County, Maryland",Active,Full Reporter,Urban,Rockville,MD,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DR,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0
2022,30051,8,3051,"Montgomery County, Maryland",Active,Full Reporter,Urban,Rockville,MD,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DT,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,
2022,30051,8,3051,"Montgomery County, Maryland",Active,Full Reporter,Urban,Rockville,MD,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,2256696,2279641,8477369,6404000,2211440,,1105720,,6295160,6032740,9986990,1771701,7417080,2868339,5622522,10733605,4935461,8688428,29013469,398283,11230470,140168,26086125,13403740,27220324,141798,34220187,21457376,44746468,11954498,441377
2022,30053,#N/A,3053,City of Bristol Virginia (BVT),Active,Reduced Reporter,Urban,Bristol,VA,2020,"Bristol, TN--VA",10351,68.69,70638,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,6670,0,0,0,0,0,0,58050,58050,0,0,0
2022,30053,#N/A,3053,City of Bristol Virginia (BVT),Active,Reduced Reporter,Urban,Bristol,VA,2020,"Bristol, TN--VA",10351,68.69,70638,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,44637,0,141340,0,0,75973,76640,0,0,82750,0,29519
2022,30054,335,3054,Centre Area Transportation Authority (CATA),Active,Full Reporter,Urban,State College,PA,2020,"State College, PA",84493,25.92,83674,Existing 2022,DR,,,,,101038,,,,,,0,166851,0,0,0,72151,0,125553,0,0,126714,0,0,197483,0,0,0,118256,3799,0,252540
2022,30054,335,3054,Centre Area Transportation Authority (CATA),Active,Full Reporter,Urban,State College,PA,2020,"State College, PA",84493,25.92,83674,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
2022,30054,335,3054,Centre Area Transportation Authority (CATA),Active,Full Reporter,Urban,State College,PA,2020,"State College, PA",84493,25.92,83674,Existing 2022,MB,155613,299973,33152,265657,4420615,3537030,3708434,496068,744513,4283667,818529,886043,1238443,1073470,380750,941931,1884158,2404422,1100952,3008215,13367419,2163331,2705786,10169268,12275088,14988112,5503270,9923798,4599293,3443657,2360220
2022,30054,335,3054,Centre Area Transportation Authority (CATA),Active,Full Reporter,Urban,State College,PA,2020,"State College, PA",84493,25.92,83674,Existing 2022,VP,,,,,,,,,,,,,,,,,139825,51895,338408,90132,219551,203040,218798,61637,1456876,0,185746,0,36536,462318,0
2022,30055,97,3055,City of Sharon (SVSS),Active,Reduced Reporter,Urban,Sharon,PA,2020,Pennsylvania Non-UZA,42,0,4196634,Existing 2022,DR,,,,,,,,,,,,0,59561,0,348142,195294,0,211427,494814,0,0,280790,0,128106,355281,290452,0,0,0,405570,337178
2022,30055,97,3055,City of Sharon (SVSS),Active,Reduced Reporter,Urban,Sharon,PA,2020,Pennsylvania Non-UZA,42,0,4196634,Existing 2022,MB,,,,,,,,,,,,340845,169939,152848,142586,70828,327659,255242,315493,264247,732214,2050397,194026,864477,173480,158303,789262,171868,816435,401275,1134226
2022,30057,5,3057,Pennsylvania Department of Transportation (PENNDOT),Active,Full Reporter,Urban,Harrisburg,PA,2020,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Existing 2022,CR,,,,,,,,,2986535,,121362,6725194,8170434,14037871,12552305,10428181,0,0,2460308,5611563,4391464,13911612,9555292,18187395,43112398,23111548,22692786,37660512,20500319,50963496,31808263
2022,30058,8,3058,City of Fairfax (CUE),Active,Full Reporter,Urban,Fairfax,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,,,,,,,106000,248766,249255,246402,352526,1818498,828297,72375,31365,0,0,30960,3293328,0,39435,57461,56060,0,2558210,0,0,0,0,0,3090540
2022,30061,417,3061,Mid Mon Valley Transit Authority (MMVTA),Active,Full Reporter,Urban,Charleroi,PA,2020,"Pittsburgh, PA",69697,906.64,1745039,Existing 2022,DR,,,,,,,,,,,0,887879,0,111060,0,0,0,0,0,28805,0,0,0,0,0,0,0,,,,
2022,30061,417,3061,Mid Mon Valley Transit Authority (MMVTA),Active,Full Reporter,Urban,Charleroi,PA,2020,"Pittsburgh, PA",69697,906.64,1745039,Existing 2022,MB,697303,94222,62168,110796,122889,184698,1519521,530661,2713266,968714,1560032,0,729938,267142,1139082,1105329,2326653,1972996,4650937,1027302,899176,666889,1255935,710830,3950500,5047155,3596992,221702,1182098,808084,1758821
2022,30066,#N/A,3066,Weirton Transit Corporation (WTC),Active,Reduced Reporter,Urban,Weirton,WV,2020,"Steubenville--Weirton, OH--WV--PA",84859,46.34,64981,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,
2022,30066,#N/A,3066,Weirton Transit Corporation (WTC),Active,Reduced Reporter,Urban,Weirton,WV,2020,"Steubenville--Weirton, OH--WV--PA",84859,46.34,64981,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,0,188746,21910,144535,83174,14975,90133,227701,100439,99369,70399,17057
2007,30067,22,3067,Access Transportation Systems (ACCESS),Inactive,Full Reporter,,Pittsburgh,PA,2000,"Pittsburgh, PA",69697,906.64,1745039,Pre 2022,DR,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,
2022,30068,8,3068,"Fairfax County, VA (Fairfax Connector)",Active,Full Reporter,Urban,Fairfax,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,
2022,30068,8,3068,"Fairfax County, VA (Fairfax Connector)",Active,Full Reporter,Urban,Fairfax,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,,,,1652080,1359151,,1765166,8840024,5035275,15380449,2436898,4065214,671973,2540913,16889812,21256626,3233955,14327568,6878249,6152074,18346601,16122779,8899964,8821779,9009913,5188754,7427912,3619917,10470433,5224192,23187647
2022,30069,0,3069,City of Danville Mass Transit System (Danville Transit),Active,Rural Reporter,Rural,Danville,VA,2020,Non-UZA,,0,0,Existing 2022,DR,,33377,,,,,,,,,0,112540,60480,308052,0,0,210632,0,73980,331903,447500,203624,,0,199752,62565,597366,0,773074,138455,113806
2022,30069,0,3069,City of Danville Mass Transit System (Danville Transit),Active,Rural Reporter,Rural,Danville,VA,2020,Non-UZA,,0,0,Existing 2022,MB,,212272,,285264,158878,196210,169048,161910,66590,71914,73265,67540,99302,110402,162861,967140,200291,160168,126020,697200,260360,324866,,547041,376660,1629802,95106,937641,0,304637,178003
2022,30070,8,3070,Potomac and Rappahannock Transportation Commission (PRTC),Active,Full Reporter,Urban,Woodbridge,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,CB,,,,,,,,,,,,,,,,,,,,,,7248220,10858215,3438296,4755577,3864415,1980339,39835640,25555826,5612013,361048
2022,30070,8,3070,Potomac and Rappahannock Transportation Commission (PRTC),Active,Full Reporter,Urban,Woodbridge,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170155,0,0
2022,30070,8,3070,Potomac and Rappahannock Transportation Commission (PRTC),Active,Full Reporter,Urban,Woodbridge,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,,374330,,1033012,1208766,6735458,1211660,480839,576477,5606902,14937396,347847,3557873,8047372,6491029,2855956,8500899,6372880,6121638,5760604,6217446,4707937,4265445,0,2478234,0,0,0,1420299,0,20300
2022,30070,8,3070,Potomac and Rappahannock Transportation Commission (PRTC),Active,Full Reporter,Urban,Woodbridge,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,VP,,,,,,,,,,,,,,,,,,,,,,,109165,11264,34084,64688,0,0,0,0,0
2022,30071,8,3071,City of Alexandria  (DASH),Active,Full Reporter,Urban,Alexandria,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DR,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,,,,,0,0,0
2022,30071,8,3071,City of Alexandria  (DASH),Active,Full Reporter,Urban,Alexandria,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DT,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,
2022,30071,8,3071,City of Alexandria  (DASH),Active,Full Reporter,Urban,Alexandria,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,,,,,,,162848,3450759,1724176,2598650,2049008,3509513,2284064,3679684,410098,1304681,3075070,199522,103087,430904,6101680,6460312,5487536,13671498,3111912,8746245,720515,16472426,5980033,10432683,18388638
2022,30072,230,3072,"Frederick County, Maryland",Active,Full Reporter,Urban,Frederick,MD,2020,"Frederick, MD",31519,80.29,176456,Existing 2022,DR,,,,,,47835,,,,,270619,0,102369,111049,185284,147576,32001,458063,271597,50000,10000,0,0,0,0,0,240548,120771,110364,0,0
2022,30072,230,3072,"Frederick County, Maryland",Active,Full Reporter,Urban,Frederick,MD,2020,"Frederick, MD",31519,80.29,176456,Existing 2022,MB,,,,143315,76438,96858,2270919,869907,,6948,10551,1286295,1855455,1957793,98946,9044,9817,0,2451970,669682,1870163,14398,0,0,2988803,789363,2759554,2311391,512162,4192566,2168881
2022,30073,8,3073,Virginia Railway Express (VRE),Active,Full Reporter,Urban,Alexandria,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,CR,,17722882,8164154,12924309,16991672,18243673,13283480,13263205,16518036,22212177,14228062,9476597,8443695,11344555,15012420,43305596,57518708,39930576,40629351,65819979,26066048,22352240,29743813,20498193,46721082,19052133,23197413,7263126,7565014,16606828,44146485
2022,30074,169,3074,Harford County Maryland (HTL),Active,Reduced Reporter,Urban,Bel Air,MD,2020,"Bel Air--Aberdeen, MD",6290,107.2,214647,Existing 2022,DR,,,,,,,,,,,0,178812,118808,0,0,0,0,268281,20000,0,0,1076196,13926,0,457072,36864,296998,1061469,0,0,37883
2022,30074,169,3074,Harford County Maryland (HTL),Active,Reduced Reporter,Urban,Bel Air,MD,2020,"Bel Air--Aberdeen, MD",6290,107.2,214647,Existing 2022,MB,,,,51030,,909615,98063,213405,1013086,1544807,436416,620255,232389,52115,245557,197810,0,811715,1616434,0,0,2905272,13926,55512,0,0,0,0,398532,537215,113649
2022,30075,5,3075,Delaware Transit Corporation (DTC),Active,Full Reporter,Urban,Dover,DE,2020,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Existing 2022,CR,,,,,,,,,,,0,434486,0,0,0,0,,0,0,0,0,6906217,376983,0,0,0,0,0,0,0,0
2022,30075,5,3075,Delaware Transit Corporation (DTC),Active,Full Reporter,Urban,Dover,DE,2020,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Existing 2022,DR,,,,,,,,,,,8287050,5654858,4474554,3815242,1698664,5530119,5650712,5029483,7400036,9285269,7885136,6970286,7195473,4599058,11926986,11969888,11704149,8924473,5907170,6830237,4386210
2022,30075,5,3075,Delaware Transit Corporation (DTC),Active,Full Reporter,Urban,Dover,DE,2020,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Existing 2022,MB,,,,,,10578851,7828872,9401184,21694874,15543153,8768860,19642311,3730553,12569671,888942,4483041,22665782,19730640,15351348,6306844,13452598,3730546,24227988,15213249,4366995,10420811,7648091,18984257,34497057,27471455,30137817
2022,30076,371,3076,Williamsburg Area Transit Authority (WATA),Active,Full Reporter,Urban,Williamsburg,VA,2020,"Williamsburg, VA",95411,69.87,89585,Existing 2022,DR,,,,,,,,,,,57885,61000,0,0,50158,0,0,0,0,0,0,134546,0,0,0,0,277712,0,230232,0,0
2022,30076,371,3076,Williamsburg Area Transit Authority (WATA),Active,Full Reporter,Urban,Williamsburg,VA,2020,"Williamsburg, VA",95411,69.87,89585,Existing 2022,MB,,,,,,276459,,121005,276458,97108,130615,2713000,18140,738875,252144,3278621,2846740,53219,1347564,588700,369830,992164,807350,2496401,416080,2615989,1770386,3479193,474874,2844272,1771926
2022,30077,287,3077,Borough of Pottstown (PART),Active,Full Reporter,Urban,Pottstown,PA,2020,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,27174,0,0,0,0,0,0,165617,0,0,0,0
2022,30077,287,3077,Borough of Pottstown (PART),Active,Full Reporter,Urban,Pottstown,PA,2020,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Existing 2022,MB,,,,,,,,,,,,,,,,,,,,,3995,6373,4588,7293,96079,134812,0,0,2552850,16486,1052827
2022,30078,27,3078,Southwestern Pennsylvania Commission (SPC),Active,Full Reporter,Urban,Pittsburgh,PA,2020,"Pittsburgh, PA",69697,906.64,1745039,Existing 2022,VP,,,,,,,,,,,0,111436,128698,102157,77252,9583,320,998,0,12378,0,0,0,0,0,0,0,0,0,0,0
2022,30079,231,3079,City of Fredericksburg (FRED),Active,Reduced Reporter,Urban,Fredericksburg,VA,2020,"Fredericksburg, VA",31600,89.62,167679,Existing 2022,MB,,,,,,,,,,,,74742,330409,262575,229483,2738683,3240579,169009,1119514,913266,705235,4496281,2661891,332040,513217,1901913,435258,249846,871004,116185,331159
2022,30080,8,3080,"Arlington County, Virginia (ART)",Active,Full Reporter,Urban,Arlington,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DR,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,30080,8,3080,"Arlington County, Virginia (ART)",Active,Full Reporter,Urban,Arlington,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DT,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,
2022,30080,8,3080,"Arlington County, Virginia (ART)",Active,Full Reporter,Urban,Arlington,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,HR,,,,,,,,,,,,,,,,,,,,10154104,0,0,0,0,,,,,,,
2022,30080,8,3080,"Arlington County, Virginia (ART)",Active,Full Reporter,Urban,Arlington,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,,,,,,,,,,,,,436674,,0,,,7337158,1034131,8151003,19721975,16151296,8943953,15769101,18554340,13571914,14201351,27855860,13564817,9164630,19405339
2022,30080,8,3080,"Arlington County, Virginia (ART)",Active,Full Reporter,Urban,Arlington,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,SR,,,,,,,,,,,,,,,,,,,,,,,2134935,3052034,,,,,,,
2022,30081,8,3081,Loudoun County (LC Transit),Active,Full Reporter,Urban,Leesburg,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,CB,,,,,,,,,,,,,,,,,,,,,,1133991,9124740,4502274,0,1874720,3689406,3190250,984984,1279630,0
2022,30081,8,3081,Loudoun County (LC Transit),Active,Full Reporter,Urban,Leesburg,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2022,30081,8,3081,Loudoun County (LC Transit),Active,Full Reporter,Urban,Leesburg,VA,2020,"Washington--Arlington, DC--VA--MD",92242,1294.51,5174759,Existing 2022,MB,,,,,,,,,,,0,0,9335721,889193,0,4195357,1014328,1510690,3615548,1039665,1636520,0,0,0,2566219,9338960,0,0,5203080,0,0
2001,30082,#N/A,3082,"Atlantic Paratrans, Inc. ",Inactive,Full Reporter,,Philadelphia,PA,1990,"Philadelphia, PA--NJ--DE--MD",69076,1898.19,5696125,Pre 2022,DR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,30083,34,3083,Transportation District Commission of Hampton Roads (HRT),Active,Full Reporter,Urban,Hampton,VA,2020,"Virginia Beach--Norfolk, VA",90892,481.67,1451578,Existing 2022,DR,,,,,,,,,1576789,,890199,0,0,0,0,7509,1620115,606371,0,0,0,0,0,4549868,0,0,0,0,4575236,72833,0
2022,30083,34,3083,Transportation District Commission of Hampton Roads (HRT),Active,Full Reporter,Urban,Hampton,VA,2020,"Virginia Beach--Norfolk, VA",90892,481.67,1451578,Existing 2022,DT,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,0,0,,,
2022,30083,34,3083,Transportation District Commission of Hampton Roads (HRT),Active,Full Reporter,Urban,Hampton,VA,2020,"Virginia Beach--Norfolk, VA",90892,481.67,1451578,Existing 2022,FB,,,,,,,,,325000,525000,288711,0,0,0,0,0,149867,627357,161822,6000,26231,0,488912,241411,0,2042772,1497142,138657,0,0,0
2022,30083,34,3083,Transportation District Commission of Hampton Roads (HRT),Active,Full Reporter,Urban,Hampton,VA,2020,"Virginia Beach--Norfolk, VA",90892,481.67,1451578,Existing 2022,LR,,,,,,,,,,,,,,,,9237176,22854206,97925278,93091313,50978020,11216657,200647,0,0,268,0,0,11783,0,0,0
